sample_idx,start,end,value,type
98404,389.0,394.0,45881,LOCATION
98404,413.0,450.0,3141:704:eafe:1ebc:9cbb:1d9a:fc6:73ea,LOCATION
105389,85.0,104.0,2025-04-07T00:00:00,DATE
105389,383.0,392.0,M53187197,US_SOCIAL_SECURITY_NUMBER
105389,407.0,424.0,+097 211 553 4154,PHONE_NUMBER
105389,442.0,454.0,71.48.164.29,LOCATION
118000,1.0,11.0,24/12/1977,DATE_OF_BIRTH
118000,16.0,34.0,22. September 1982,DATE_OF_BIRTH
118000,103.0,115.0,19. Mai 1994,DATE_OF_BIRTH
118000,170.0,180.0,24/01/1938,DATE_OF_BIRTH
118000,253.0,261.0,24/01/1938,DATE_OF_BIRTH
118000,231.0,247.0,10. Februar 1968,DATE_OF_BIRTH
118000,252.0,262.0,02/01/1985,DATE_OF_BIRTH
90293,120.0,139.0,MB1955@tutanota.com,EMAIL_ADDRESS
90293,172.0,188.0,756.8319.4907.37,US_SOCIAL_SECURITY_NUMBER
92015,100.0,110.0,11/10/1950,DATE_OF_BIRTH
92015,244.0,254.0,08/06/1956,DATE_OF_BIRTH
92015,382.0,390.0,Forstweg,LOCATION
99122,131.0,141.0,11/08/1975,DATE_OF_BIRTH
99122,390.0,392.0,43,LOCATION
99122,410.0,421.0,Quellstraße,STREET_ADDRESS
115510,25.0,37.0,G110NITKD5I7,CREDIT_CARD_NUMBER
115510,53.0,101.0,"DE, 133, Benstaben, Barnitz, SH, 23858, Dept 775",LOCATION
115510,120.0,134.0,12.167.151.158,LOCATION
115510,185.0,190.0,Aiden,PERSON_NAME
115510,239.0,249.0,25/02/1963,DATE_OF_BIRTH
97842,102.0,113.0,Prem D'urzo,PERSON_NAME
97842,133.0,138.0,18D47,USERNAME
97842,163.0,180.0,60-18-12-60-D57-0,US_SOCIAL_SECURITY_NUMBER
97842,199.0,208.0,X56636615,ID_CARD
97842,236.0,251.0,J2 03 S8IEB2Q 0,ID_CARD
97842,267.0,271.0,4:50,DATE_OF_BIRTH
97842,324.0,341.0,78-22-10-51-K50-2,US_SOCIAL_SECURITY_NUMBER
97842,360.0,369.0,D79214975,ID_CARD
97842,422.0,434.0,55170178B597,US_SOCIAL_SECURITY_NUMBER
97842,453.0,461.0,O8140743,ID_CARD
100670,104.0,173.0,"Pfaffenwaldring 983, 70569 Stuttgart Vaihingen, Baden-Württemberg, DE",LOCATION
100670,245.0,261.0,esau.gollopeni35,PERSON_NAME
100670,263.0,286.0,vcefkg7892@tutanota.com,EMAIL_ADDRESS
100670,288.0,303.0,0025 02069 9499,PHONE_NUMBER
100670,364.0,381.0,"4h März 28., 2010",DATE_OF_BIRTH
100670,397.0,405.0,Grenzweg,LOCATION
95237,79.0,95.0,"Januar 23., 1941",DATE_OF_BIRTH
95237,141.0,156.0,K6 56 RM4H2ZZ 0,LOCATION
95237,194.0,204.0,24.2.51.29,LOCATION
95237,342.0,356.0,"Juni 14., 1971",DATE_OF_BIRTH
95237,402.0,417.0,P0 85 OGRGF0V 5,LOCATION
95237,455.0,473.0,fcbf:670:59ed:3765,LOCATION
101628,111.0,120.0,TS5030119,PERSON_NAME
101628,155.0,167.0,06-6209.3664,PHONE_NUMBER
101628,397.0,406.0,EV9300105,PERSON_NAME
101628,441.0,457.0,+490.48-268.3336,PHONE_NUMBER
107841,305.0,319.0,dmbtqyyhv78927,USERNAME
107841,351.0,366.0,J3-52-SGMQL03-0,DRIVER_LICENSE
119168,312.0,319.0,Khelidj,PERSON_NAME
119168,332.0,340.0,Bertolio,PERSON_NAME
119168,348.0,356.0,Weiblich,PERSON_NAME
119168,373.0,392.0,1975-09-07T00:00:00,DATE_OF_BIRTH
119168,422.0,433.0,oletolloi32,PERSON_NAME
119168,444.0,455.0,oletolloi32,PERSON_NAME
119168,444.0,465.0,oletolloi32@gmail.com,EMAIL_ADDRESS
119168,495.0,498.0,988,US_SOCIAL_SECURITY_NUMBER
94245,2.0,12.0,7127841265,PHONE_NUMBER
116900,44.0,66.0,maykol1972@outlook.com,EMAIL_ADDRESS
116900,87.0,101.0,170.72.189.251,LOCATION
116900,121.0,127.0,Flasby,PERSON_NAME
116900,161.0,177.0,anynebro@aol.com,EMAIL_ADDRESS
116900,198.0,211.0,162.67.168.11,LOCATION
116900,231.0,237.0,Nebroj,PERSON_NAME
116900,271.0,298.0,tianitian1959@protonmail.com,EMAIL_ADDRESS
116900,319.0,358.0,81c9:d11b:5c8d:ee4a:259a:7271:ad34:9f54,LOCATION
116900,378.0,386.0,Caurette,PERSON_NAME
107178,48.0,67.0,kelley.peinhopf1981,PERSON_NAME
107178,73.0,92.0,kelley.peinhopf1981,PERSON_NAME
107178,71.0,105.0,E-kelley.peinhopf1981@tutanota.com,EMAIL_ADDRESS
107178,109.0,124.0,M7 26 U94H2BY 9,LOCATION
107178,128.0,143.0,M7 26 U94H2BY 9,LOCATION
107178,147.0,149.0,DE,LOCATION
107178,449.0,451.0,DE,LOCATION
107178,153.0,155.0,58,LOCATION
107178,159.0,168.0,Winselweg,STREET_ADDRESS
107178,172.0,179.0,Remmels,LOCATION
107178,183.0,185.0,SH,LOCATION
107178,189.0,194.0,24594,LOCATION
107178,198.0,220.0,Nebenadresse(Loft 143),LOCATION
107178,224.0,228.0,1:16,LOCATION
107178,271.0,289.0,E-d@protonmail.com,EMAIL_ADDRESS
107178,293.0,304.0,Deutschland,LOCATION
107178,308.0,311.0,996,LOCATION
107178,315.0,325.0,Kaller Weg,STREET_ADDRESS
107178,329.0,338.0,Hoogstede,LOCATION
107178,342.0,355.0,Niedersachsen,LOCATION
107178,359.0,364.0,49846,LOCATION
107178,368.0,397.0,Nebenadresse(Mobile Home 157),LOCATION
107178,433.0,445.0,E-TZ@aol.com,EMAIL_ADDRESS
107178,455.0,458.0,934,LOCATION
104363,26.0,36.0,16/05/1977,DATE_OF_BIRTH
104363,48.0,74.0,mitreichenspe@tutanota.com,EMAIL_ADDRESS
104363,93.0,108.0,Y1.55.8M8P5DJ.7,CREDIT_CARD_NUMBER
104363,111.0,120.0,K97J5646B,CREDIT_CARD_NUMBER
104363,122.0,136.0,45.114.198.106,LOCATION
104363,138.0,157.0,Lierenfelder Straße,STREET_ADDRESS
104363,403.0,422.0,Lierenfelder Straße,STREET_ADDRESS
104363,192.0,202.0,18/10/1971,DATE_OF_BIRTH
104363,222.0,247.0,amantina63@protonmail.com,EMAIL_ADDRESS
104363,283.0,292.0,X02735473,CREDIT_CARD_NUMBER
104363,317.0,326.0,OAJ916855,CREDIT_CARD_NUMBER
104363,341.0,378.0,16d1:ddc4:9dee:9c2c:8d1a:6fd:7af7:c0d,LOCATION
104363,159.0,169.0,22/08/2059,DATE_OF_BIRTH
104363,443.0,453.0,22/08/2059,DATE_OF_BIRTH
102467,75.0,87.0,11101297R049,US_SOCIAL_SECURITY_NUMBER
102467,157.0,174.0,77 25 02 56 S89 7,US_SOCIAL_SECURITY_NUMBER
114977,9.0,16.0,März/56,DATE_OF_BIRTH
114977,34.0,46.0,09714-416049,PHONE_NUMBER
114977,60.0,66.0,Anonym,PERSON_NAME
114977,149.0,155.0,Anonym,PERSON_NAME
114977,235.0,241.0,Anonym,PERSON_NAME
114977,328.0,334.0,Anonym,PERSON_NAME
114977,87.0,104.0,"Oktober 10., 1964",DATE_OF_BIRTH
114977,122.0,135.0,7206.088-3803,PHONE_NUMBER
114977,176.0,186.0,25/06/1992,DATE_OF_BIRTH
114977,204.0,221.0,0174-694-547-5896,PHONE_NUMBER
114977,262.0,281.0,1967-11-12T00:00:00,DATE_OF_BIRTH
114977,299.0,314.0,+5 409-720.0920,PHONE_NUMBER
114977,355.0,365.0,14/01/1955,DATE_OF_BIRTH
114248,186.0,195.0,Brittanni,PERSON_NAME
114248,365.0,378.0,Baramananthen,PERSON_NAME
104810,45.0,61.0,+49 607.498.7052,PHONE_NUMBER
104810,274.0,288.0,014163194-6246,PHONE_NUMBER
100166,125.0,152.0,jackschath1976@tutanota.com,EMAIL_ADDRESS
100166,185.0,197.0,07130376J866,US_SOCIAL_SECURITY_NUMBER
100166,225.0,234.0,D33Q1228P,LOCATION
100166,257.0,273.0,0187 45 365.5910,PHONE_NUMBER
100166,350.0,367.0,N1951@hotmail.com,EMAIL_ADDRESS
100166,400.0,417.0,26.16.09.51.N77.8,US_SOCIAL_SECURITY_NUMBER
98913,301.0,318.0,36.18.03.60.N74.0,US_SOCIAL_SECURITY_NUMBER
98913,336.0,352.0,0149727 382 5564,PHONE_NUMBER
98913,375.0,377.0,21,LOCATION
98913,388.0,404.0,Provinzialstraße,STREET_ADDRESS
98913,414.0,428.0,Bonn Lengsdorf,LOCATION
98913,443.0,445.0,NW,LOCATION
98913,462.0,467.0,53127,LOCATION
98913,486.0,496.0,Mansion 28,STREET_ADDRESS
116367,77.0,91.0,+49-59639-4515,PHONE_NUMBER
116367,21.0,36.0,K8-09-UXLUKUQ-1,DRIVER_LICENSE
116367,50.0,59.0,O81H0511L,PASSPORT
116367,329.0,342.0,+6543741-0536,PHONE_NUMBER
116367,146.0,156.0,13/03/1987,DATE_OF_BIRTH
116367,167.0,183.0,fill38@yahoo.com,EMAIL_ADDRESS
116367,213.0,230.0,97-13-03-87-F42-7,US_SOCIAL_SECURITY_NUMBER
116367,397.0,409.0,20. Mai 1944,DATE_OF_BIRTH
113088,0.0,14.0,49 85 541-3616,PHONE_NUMBER
113456,50.0,60.0,04/04/2004,DATE_OF_BIRTH
113456,85.0,92.0,Germany,LOCATION
113456,254.0,261.0,Germany,LOCATION
113456,422.0,429.0,Germany,LOCATION
113456,111.0,121.0,28/07/2036,DATE_OF_BIRTH
113456,280.0,290.0,28/07/2036,DATE_OF_BIRTH
113456,448.0,458.0,28/07/2036,DATE_OF_BIRTH
113456,56.0,59.0,200,LOCATION
113456,144.0,147.0,200,LOCATION
113456,313.0,316.0,200,LOCATION
113456,393.0,396.0,200,LOCATION
113456,481.0,484.0,200,LOCATION
113456,211.0,229.0,13. September 1978,DATE_OF_BIRTH
113456,380.0,397.0,"Februar 15., 2005",DATE_OF_BIRTH
110673,9.0,18.0,C52S9805I,US_SOCIAL_SECURITY_NUMBER
110673,96.0,105.0,A31Q2330A,US_SOCIAL_SECURITY_NUMBER
110673,186.0,195.0,L32N5700I,US_SOCIAL_SECURITY_NUMBER
110673,281.0,290.0,Z74N4428E,US_SOCIAL_SECURITY_NUMBER
110673,367.0,375.0,Y5784653,US_SOCIAL_SECURITY_NUMBER
113622,126.0,133.0,März/76,DATE_OF_BIRTH
113622,180.0,189.0,LR0697610,LOCATION
113622,238.0,250.0,O115JPVVK842,LOCATION
113622,289.0,298.0,M03F4878K,LOCATION
104204,32.0,44.0,034.908-8474,PHONE_NUMBER
104204,53.0,55.0,DE,LOCATION
104204,230.0,232.0,DE,LOCATION
104204,67.0,70.0,521,LOCATION
104204,81.0,96.0,Nachtigallenweg,STREET_ADDRESS
104204,106.0,114.0,Selfkant,LOCATION
104204,129.0,131.0,NW,LOCATION
104204,148.0,153.0,52538,LOCATION
104204,172.0,185.0,Residence 334,STREET_ADDRESS
104204,208.0,221.0,+49-798683688,PHONE_NUMBER
104204,244.0,247.0,519,LOCATION
104204,258.0,273.0,Löbtauer Straße,STREET_ADDRESS
104204,283.0,290.0,Dresden,LOCATION
104204,305.0,312.0,Sachsen,LOCATION
104204,329.0,334.0,01159,LOCATION
90218,48.0,58.0,29/03/2003,DATE_OF_BIRTH
90218,66.0,74.0,Selfkant,LOCATION
90218,86.0,91.0,14:46,TIME
90218,142.0,175.0,egjhvdbqtzjkble021106@outlook.com,EMAIL_ADDRESS
90218,197.0,212.0,H2.34.CWR178S.6,CREDIT_CARD_NUMBER
90218,246.0,266.0,kibrerde@outlook.com,EMAIL_ADDRESS
90218,288.0,300.0,N372WJ3NKH50,CREDIT_CARD_NUMBER
102715,2.0,17.0,Schöpperts Diek,LOCATION
102715,19.0,23.0,Laar,LOCATION
102715,25.0,38.0,Niedersachsen,LOCATION
102715,40.0,45.0,49824,LOCATION
102715,51.0,60.0,Mulugheta,PERSON_NAME
102715,62.0,69.0,Thijmen,PERSON_NAME
102715,369.0,379.0,31/05/2054,DATE_OF_BIRTH
96624,360.0,370.0,04/09/2038,DATE_OF_BIRTH
96624,398.0,409.0,Dr. Schmidt,PERSON_NAME
96624,453.0,455.0,DE,LOCATION
105918,355.0,374.0,2007-09-13T00:00:00,DATE_OF_BIRTH
102348,44.0,57.0,0767-12981596,PHONE_NUMBER
102348,175.0,191.0,+96-723 137 2747,PHONE_NUMBER
102348,336.0,348.0,016-653.0930,PHONE_NUMBER
144753,16.0,28.0,09 0293 1749,PHONE_NUMBER
144753,47.0,85.0,fcb1:8ed0:f0ef:2aee:1edc:4c50:ed2d:edb,LOCATION
144753,147.0,194.0,Slavojka Annekatrin Ensmenger Grneska Skeledzic,PERSON_NAME
144753,216.0,231.0,13º luglio 1988,DATE_OF_BIRTH
144753,243.0,263.0,SAEGS@protonmail.com,EMAIL_ADDRESS
144753,303.0,320.0,+046-328 382.3441,PHONE_NUMBER
144753,339.0,353.0,85.154.208.163,LOCATION
144753,280.0,288.0,Z5129453,LOCATION
144753,216.0,231.0,13 luglio 1988,DATE_OF_BIRTH
127686,42.0,56.0,T@tutanota.com,EMAIL_ADDRESS
127686,77.0,87.0,VTO239814T,CREDIT_CARD_NUMBER
127686,109.0,118.0,KU2449837,CREDIT_CARD_NUMBER
127686,141.0,152.0,002-0094840,PHONE_NUMBER
127686,176.0,189.0,215.165.183.9,LOCATION
127686,213.0,219.0,Tuncay,PERSON_NAME
127686,250.0,279.0,huejbbknxildg2707@hotmail.com,EMAIL_ADDRESS
138826,8.0,34.0,1994rezaujouda@outlook.com,EMAIL_ADDRESS
134473,32.0,48.0,756.9157.0663.45,US_SOCIAL_SECURITY_NUMBER
134473,69.0,79.0,1054929991,US_SOCIAL_SECURITY_NUMBER
134473,133.0,149.0,756.4879.1728.83,US_SOCIAL_SECURITY_NUMBER
134473,170.0,180.0,3053078428,US_SOCIAL_SECURITY_NUMBER
134473,234.0,250.0,756.2086.5687.80,US_SOCIAL_SECURITY_NUMBER
134473,271.0,281.0,3500296925,US_SOCIAL_SECURITY_NUMBER
134473,329.0,345.0,756.7357.6325.48,US_SOCIAL_SECURITY_NUMBER
121197,378.0,382.0,Josa,PERSON_NAME
121197,410.0,414.0,Capo,PERSON_NAME
140238,9.0,26.0,piorina.thibert06,EMAIL_ADDRESS
140238,203.0,213.0,01/01/2049,DATE_OF_BIRTH
140238,244.0,255.0,Switzerland,LOCATION
140238,314.0,326.0,oda.dërvishi,PERSON_NAME
131924,14.0,28.0,maggio del '73,DATE_OF_BIRTH
131924,34.0,51.0,29 giugno del '59,DATE_OF_BIRTH
131924,150.0,159.0,Frédérika,PERSON_NAME
131924,170.0,184.0,agosto del '97,DATE_OF_BIRTH
126159,375.0,398.0,1965ferevanbo@gmail.com,EMAIL_ADDRESS
138476,254.0,260.0,Ticino,LOCATION
138476,386.0,396.0,2023-08-12,DATE_OF_BIRTH
142015,64.0,72.0,S7251954,US_SOCIAL_SECURITY_NUMBER
142015,312.0,320.0,P0482406,US_SOCIAL_SECURITY_NUMBER
142015,410.0,420.0,19/03/2011,DATE_OF_BIRTH
122957,146.0,166.0,sgbgiouv55@yahoo.com,EMAIL_ADDRESS
122957,117.0,129.0,Sarhad Lapic,PERSON_NAME
122957,193.0,202.0,JC3187399,CREDIT_CARD_NUMBER
122957,405.0,415.0,15/09/2022,DATE_OF_BIRTH
138017,15.0,18.0,17º,DATE_OF_BIRTH
138017,20.0,24.0,1936,DATE_OF_BIRTH
138017,167.0,186.0,1978-11-13T00:00:00,DATE_OF_BIRTH
138017,293.0,302.0,maggio/43,DATE_OF_BIRTH
124100,320.0,348.0,szandrajesvaran@tutanota.com,EMAIL_ADDRESS
125693,106.0,111.0,12360,LOCATION
125693,137.0,147.0,Q=tjWs9$g_,CREDIT_CARD_NUMBER
125693,175.0,182.0,Arijetë,PERSON_NAME
125693,211.0,220.0,Anna-Lynn,PERSON_NAME
125693,311.0,327.0,1º febbraio 1989,DATE_OF_BIRTH
125693,353.0,371.0,oepxahdgwglaa13849,EMAIL_ADDRESS
125693,394.0,417.0,1989montanari@gmail.com,EMAIL_ADDRESS
128854,20.0,41.0,Vin.Aug.13.B.70.1.RIW,US_SOCIAL_SECURITY_NUMBER
128854,138.0,159.0,Nex.Bal.17.M.59.2.CWA,US_SOCIAL_SECURITY_NUMBER
128854,305.0,326.0,Cym Mal 28 N 39 7 DFM,US_SOCIAL_SECURITY_NUMBER
120014,125.0,140.0,LWH15@gmail.com,EMAIL_ADDRESS
120014,176.0,197.0,Car Lie 15 A 29 0 STO,US_SOCIAL_SECURITY_NUMBER
120014,221.0,231.0,WVY113278I,CREDIT_CARD_NUMBER
120014,249.0,258.0,GD7561497,CREDIT_CARD_NUMBER
120014,274.0,288.0,0056 213688722,PHONE_NUMBER
120014,408.0,435.0,Liendle Windlin Hairapetian,PERSON_NAME
143353,261.0,273.0,162 852 0443,PHONE_NUMBER
143353,274.0,283.0,466100987,US_SOCIAL_SECURITY_NUMBER
129014,26.0,36.0,25/06/2001,DATE_OF_BIRTH
129014,53.0,73.0,gylten82@outlook.com,EMAIL_ADDRESS
129014,108.0,118.0,6474325057,PHONE_NUMBER
129014,169.0,187.0,hireme@outlook.com,EMAIL_ADDRESS
129014,222.0,232.0,2119553620,PHONE_NUMBER
129014,250.0,275.0,xvhcuvz583036@hotmail.com,EMAIL_ADDRESS
129014,310.0,320.0,6355322151,PHONE_NUMBER
129014,338.0,356.0,AFRM1952@gmail.com,EMAIL_ADDRESS
129014,391.0,401.0,0374842773,PHONE_NUMBER
129014,419.0,440.0,1997D1997@outlook.com,EMAIL_ADDRESS
138795,79.0,84.0,Adwoa,PERSON_NAME
138795,186.0,191.0,Adwoa,PERSON_NAME
138795,106.0,113.0,Warshin,PERSON_NAME
138795,130.0,149.0,Gschwender Balastèr,PERSON_NAME
138795,163.0,164.0,F,PERSON_NAME
138795,182.0,200.0,1970adwoa.balastèr,PERSON_NAME
138795,225.0,234.0,BIJB9XTMN,LOCATION
138795,254.0,256.0,AS,LOCATION
138795,273.0,289.0,0131-03.912.1398,PHONE_NUMBER
138795,304.0,313.0,Nederland,LOCATION
138795,332.0,347.0,"Chaamseweg, 633",STREET_ADDRESS
138795,361.0,386.0,Ulvenhout AC Ulvenhout AC,LOCATION
138795,401.0,414.0,Noord-Brabant,LOCATION
138795,427.0,431.0,4858,LOCATION
138795,460.0,469.0,House 210,STREET_ADDRESS
138795,490.0,502.0,5.248.14.185,LOCATION
144797,0.0,16.0,er76@outlook.com,EMAIL_ADDRESS
144797,127.0,130.0,808,LOCATION
144797,142.0,151.0,Dwarsdijk,LOCATION
144797,154.0,163.0,Tienhoven,LOCATION
144797,169.0,176.0,3612 AP,LOCATION
144797,178.0,186.0,Svizzera,LOCATION
144797,228.0,237.0,Co-op 174,LOCATION
122488,28.0,35.0,Lisbeth,PERSON_NAME
122488,422.0,437.0,Strada Ortenese,LOCATION
122488,447.0,457.0,10/10/2047,DATE_OF_BIRTH
121798,111.0,121.0,9632109890,PHONE_NUMBER
121798,338.0,357.0,2021-05-04T00:00:00,DATE_OF_BIRTH
121798,293.0,301.0,43.56115,LOCATION
121798,303.0,307.0,12.0,LOCATION
148533,375.0,377.0,VD,LOCATION
148533,393.0,403.0,13/04/2036,DATE_OF_BIRTH
132383,115.0,127.0,SS@gmail.com,EMAIL_ADDRESS
132383,147.0,186.0,9362:abb0:d647:d940:65ac:10dc:c8d1:70e4,LOCATION
132383,259.0,298.0,3774:88c1:4725:5ea1:6040:c25b:6313:fcaa,LOCATION
132383,397.0,401.0,rmql,EMAIL_ADDRESS
128056,7.0,30.0,xjzjbplc476@outlook.com,EMAIL_ADDRESS
128056,47.0,57.0,TXC339182J,US_SOCIAL_SECURITY_NUMBER
128056,81.0,91.0,8715185334,PHONE_NUMBER
128056,109.0,111.0,IT,LOCATION
128056,171.0,173.0,IT,LOCATION
128056,130.0,133.0,603,LOCATION
128056,150.0,163.0,Via Pordenone,STREET_ADDRESS
128056,178.0,190.0,Pravisdomini,LOCATION
128056,206.0,227.0,Friuli-Venezia Giulia,LOCATION
128056,246.0,251.0,33076,LOCATION
128056,272.0,280.0,Sec. 43A,LOCATION
123798,120.0,138.0,"febbraio 27º, 1967",DATE_OF_BIRTH
123798,291.0,310.0,1956-05-27T00:00:00,DATE_OF_BIRTH
123798,337.0,347.0,0448812109,PHONE_NUMBER
124986,27.0,32.0,44020,LOCATION
124986,156.0,176.0,18khana@tutanota.com,EMAIL_ADDRESS
124986,233.0,244.0,Startup 255,LOCATION
124986,286.0,299.0,Collesalvetti,LOCATION
124986,345.0,352.0,Toscana,LOCATION
124986,403.0,408.0,57014,LOCATION
126508,204.0,225.0,Dho-Amo-10-G-36-9-XQV,US_SOCIAL_SECURITY_NUMBER
126508,248.0,257.0,SY3925741,CREDIT_CARD_NUMBER
138436,238.0,245.0,Romaisa,PERSON_NAME
127648,125.0,159.0,ossama.prediger1990@protonmail.com,EMAIL_ADDRESS
127648,202.0,223.0,Oss Pre 28 I 45 2 UQQ,US_SOCIAL_SECURITY_NUMBER
127648,249.0,258.0,RL4544599,LOCATION
127648,336.0,344.0,Prediger,PERSON_NAME
127648,444.0,460.0,"ottobre 8º, 1985",DATE_OF_BIRTH
127648,420.0,426.0,Verona,LOCATION
121701,32.0,46.0,+95.11765 0886,PHONE_NUMBER
121701,75.0,90.0,+89.72.504.1147,PHONE_NUMBER
121701,119.0,135.0,+39.192-386.7984,PHONE_NUMBER
121701,164.0,176.0,07073.564877,PHONE_NUMBER
121701,205.0,216.0,074-7637448,PHONE_NUMBER
121701,245.0,260.0,+39405.524-8800,PHONE_NUMBER
121701,289.0,304.0,+84-45 256-9075,PHONE_NUMBER
121701,333.0,346.0,+39-567780489,PHONE_NUMBER
121701,375.0,390.0,+5-139 907.6813,PHONE_NUMBER
121701,418.0,428.0,13/07/2041,DATE_OF_BIRTH
135248,60.0,68.0,M0323155,PERSON_NAME
135248,79.0,87.0,P8111323,PERSON_NAME
140985,68.0,80.0,06 3756 7920,PHONE_NUMBER
140985,223.0,239.0,0121 81-289 4850,PHONE_NUMBER
140985,382.0,396.0,+21 85119 6274,PHONE_NUMBER
127812,357.0,367.0,24/09/2066,DATE_OF_BIRTH
127812,370.0,375.0,Terni,LOCATION
135804,222.0,230.0,S0069634,PERSON_NAME
135804,466.0,470.0,9:13,DATE_OF_BIRTH
120991,45.0,59.0,ER@hotmail.com,EMAIL_ADDRESS
120991,220.0,234.0,ER@hotmail.com,EMAIL_ADDRESS
120991,81.0,90.0,Estefania,PERSON_NAME
120991,113.0,118.0,Ramia,PERSON_NAME
120991,139.0,153.0,Bédard-Hanuise,PERSON_NAME
120991,213.0,234.0,82blondin@hotmail.com,EMAIL_ADDRESS
120991,256.0,261.0,Rucan,PERSON_NAME
120991,284.0,291.0,Renatha,PERSON_NAME
120991,312.0,319.0,Blondin,PERSON_NAME
120991,378.0,392.0,SA1945@aol.com,EMAIL_ADDRESS
120991,414.0,420.0,Syntia,PERSON_NAME
120991,441.0,451.0,Asgeirsson,PERSON_NAME
134840,0.0,13.0,kovci@aol.com,EMAIL_ADDRESS
134840,48.0,64.0,756 4560 8269 99,US_SOCIAL_SECURITY_NUMBER
134840,80.0,95.0,+41352.869 4778,PHONE_NUMBER
134840,108.0,115.0,Schweiz,LOCATION
134840,132.0,146.0,"751, Puzzatsch",STREET_ADDRESS
134840,159.0,167.0,Lumnezia,LOCATION
134840,181.0,183.0,GR,LOCATION
134840,194.0,198.0,7149,LOCATION
134840,270.0,287.0,giulioballerini18,PERSON_NAME
134840,314.0,331.0,giulioballerini18,PERSON_NAME
134840,314.0,341.0,giulioballerini18@gmail.com,EMAIL_ADDRESS
134840,376.0,389.0,123 456 789 0,US_SOCIAL_SECURITY_NUMBER
134840,405.0,409.0,+417,PHONE_NUMBER
137228,20.0,32.0,08780-725880,PHONE_NUMBER
137228,236.0,249.0,+41-576046532,PHONE_NUMBER
137228,201.0,217.0,756.3231.7407.23,PHONE_NUMBER
137228,403.0,419.0,756.8111.3261.92,PHONE_NUMBER
137228,434.0,450.0,+46 957.548 1304,PHONE_NUMBER
128833,294.0,308.0,Giovanni Rossi,PERSON_NAME
128833,309.0,340.0,Studio Legale Rossi & Associati,LOCATION
137402,200.0,210.0,7119699237,US_SOCIAL_SECURITY_NUMBER
137402,220.0,222.0,CH,LOCATION
137402,236.0,278.0,"522, Les Bans, La Brévine, Neuenburg, 2406",STREET_ADDRESS
137402,303.0,310.0,Dorm 87,LOCATION
137402,335.0,345.0,3272395519,US_SOCIAL_SECURITY_NUMBER
137402,355.0,362.0,Schweiz,LOCATION
137402,376.0,378.0,65,LOCATION
142519,18.0,25.0,Utrecht,LOCATION
142519,59.0,66.0,3461 AE,LOCATION
142519,109.0,118.0,Villa 479,LOCATION
142519,239.0,248.0,Shpenzije,PERSON_NAME
142519,282.0,287.0,Ilham,PERSON_NAME
142519,319.0,326.0,Becucci,PERSON_NAME
131290,44.0,57.0,A27@gmail.com,EMAIL_ADDRESS
131290,111.0,129.0,nkzipwcd61@aol.com,EMAIL_ADDRESS
131290,183.0,200.0,lorin46@yahoo.com,EMAIL_ADDRESS
131290,252.0,269.0,06VPH@outlook.com,EMAIL_ADDRESS
131290,337.0,354.0,06VPH@outlook.com,EMAIL_ADDRESS
131290,323.0,354.0,1971slavko.heydrich@outlook.com,EMAIL_ADDRESS
131290,411.0,415.0,20TG,EMAIL_ADDRESS
145511,19.0,38.0,weimar@tutanota.com,EMAIL_ADDRESS
145511,60.0,68.0,Q2586483,LOCATION
145511,85.0,99.0,+0.69 534.0862,PHONE_NUMBER
145511,120.0,127.0,Schweiz,LOCATION
145511,149.0,152.0,354,LOCATION
145511,172.0,182.0,Mont André,STREET_ADDRESS
145511,200.0,207.0,Calanca,LOCATION
145511,226.0,236.0,Graubünden,LOCATION
145511,258.0,262.0,6545,LOCATION
145511,287.0,296.0,Floor 115,LOCATION
145511,370.0,375.0,Darsh,PERSON_NAME
139765,28.0,32.0,1589,LOCATION
139765,194.0,203.0,Petribach,LOCATION
125230,137.0,150.0,P@hotmail.com,EMAIL_ADDRESS
125230,174.0,191.0,46-06-09-61-P26-4,US_SOCIAL_SECURITY_NUMBER
136548,313.0,330.0,GB06@tutanota.com,EMAIL_ADDRESS
136548,347.0,361.0,+0.42.690.2463,PHONE_NUMBER
136548,409.0,418.0,Wissenegg,LOCATION
136548,435.0,452.0,12º novembre 1977,DATE_OF_BIRTH
128230,80.0,93.0,+3924355.3409,PHONE_NUMBER
128230,54.0,66.0,Sofia Romano,PERSON_NAME
147557,384.0,400.0,Giovanni Ferrari,PERSON_NAME
147557,415.0,421.0,Zurigo,LOCATION
148703,77.0,99.0,[Ufficiale] [Rentzsch],PERSON_NAME
129818,142.0,160.0,Ergün Krarti Iulio,PERSON_NAME
129818,67.0,85.0,"febbraio 12º, 1975",DATE_OF_BIRTH
129818,183.0,193.0,02/12/1948,DATE_OF_BIRTH
129818,217.0,238.0,She.Erg.02.A.7.BWV,US_SOCIAL_SECURITY_NUMBER
129818,288.0,303.0,+38.01 533 8811,PHONE_NUMBER
129818,384.0,406.0,Frazione Poggio Rajone,STREET_ADDRESS
129818,423.0,434.0,Montesegale,LOCATION
129818,452.0,461.0,Lombardia,LOCATION
129818,482.0,487.0,27052,LOCATION
122152,232.0,247.0,P1978@gmail.com,EMAIL_ADDRESS
122152,376.0,391.0,P1978@gmail.com,EMAIL_ADDRESS
122152,273.0,275.0,MX,LOCATION
122152,290.0,312.0,mpjjfsmplkki67@aol.com,EMAIL_ADDRESS
